country,date,sector,value,timestamp,rounded_value,Treat,Lockdown,Lockdown*Treat,ln_value
India,01-02-2020,Industry,2.13828,1580515200,2.138,0,1,0,0.760001768
India,02-02-2020,Industry,2.04158,1580601600,2.042,0,1,0,0.713724018
India,03-02-2020,Industry,2.13046,1580688000,2.13,0,1,0,0.756337919
India,04-02-2020,Industry,2.20544,1580774400,2.205,0,1,0,0.790927035
India,05-02-2020,Industry,2.21197,1580860800,2.212,0,1,0,0.793883521
India,06-02-2020,Industry,2.23319,1580947200,2.233,0,1,0,0.803431057
India,07-02-2020,Industry,2.24431,1581033600,2.244,0,1,0,0.808398124
India,08-02-2020,Industry,2.18739,1581120000,2.187,0,1,0,0.782709052
India,09-02-2020,Industry,2.09353,1581206400,2.094,0,1,0,0.738851636
India,10-02-2020,Industry,2.14372,1581292800,2.144,0,1,0,0.762542638
India,11-02-2020,Industry,2.19392,1581379200,2.194,0,1,0,0.785689898
India,12-02-2020,Industry,2.22019,1581465600,2.22,0,1,0,0.797592778
India,13-02-2020,Industry,2.28339,1581552000,2.283,0,1,0,0.825661181
India,14-02-2020,Industry,2.25742,1581638400,2.257,0,1,0,0.814222568
India,15-02-2020,Industry,2.23144,1581724800,2.231,0,1,0,0.802647117
India,16-02-2020,Industry,2.20547,1581811200,2.205,0,1,0,0.790940638
India,17-02-2020,Industry,2.2491,1581897600,2.249,0,1,0,0.810530136
India,18-02-2020,Industry,2.31613,1581984000,2.316,0,1,0,0.839897689
India,19-02-2020,Industry,2.30758,1582070400,2.308,0,1,0,0.836199356
India,20-02-2020,Industry,2.23227,1582156800,2.232,0,1,0,0.803019005
India,21-02-2020,Industry,2.15323,1582243200,2.153,0,1,0,0.76696904
India,22-02-2020,Industry,2.15293,1582329600,2.153,0,1,0,0.766829705
India,23-02-2020,Industry,2.10369,1582416000,2.104,0,1,0,0.743692946
India,24-02-2020,Industry,2.20703,1582502400,2.207,0,1,0,0.79164772
India,25-02-2020,Industry,2.23165,1582588800,2.232,0,1,0,0.802741222
India,26-02-2020,Industry,2.24075,1582675200,2.241,0,1,0,0.806810631
India,27-02-2020,Industry,2.19512,1582761600,2.195,0,1,0,0.786236715
India,28-02-2020,Industry,2.18322,1582848000,2.183,0,1,0,0.780800851
India,29-02-2020,Industry,2.17133,1582934400,2.171,0,1,0,0.775339883
India,01-03-2020,Industry,1.66919,1583020800,1.669,1,1,1,0.512338479
India,02-03-2020,Industry,1.79648,1583107200,1.796,1,1,1,0.585829195
India,03-03-2020,Industry,1.82054,1583193600,1.821,1,1,1,0.59913316
India,04-03-2020,Industry,1.77089,1583280000,1.771,1,1,1,0.571482245
India,05-03-2020,Industry,1.73066,1583366400,1.731,1,1,1,0.548502839
India,06-03-2020,Industry,1.66128,1583452800,1.661,1,1,1,0.50758839
India,07-03-2020,Industry,1.73327,1583539200,1.733,1,1,1,0.550009798
India,08-03-2020,Industry,1.68032,1583625600,1.68,1,1,1,0.518984251
India,09-03-2020,Industry,1.67,1583712000,1.67,1,1,1,0.512823626
India,10-03-2020,Industry,1.46791,1583798400,1.468,1,1,1,0.38383962
India,11-03-2020,Industry,1.65105,1583884800,1.651,1,1,1,0.501411449
India,12-03-2020,Industry,1.65105,1583971200,1.651,1,1,1,0.501411449
India,13-03-2020,Industry,1.69019,1584057600,1.69,1,1,1,0.524840949
India,14-03-2020,Industry,1.67407,1584144000,1.674,1,1,1,0.515257787
India,15-03-2020,Industry,1.59925,1584230400,1.599,1,1,1,0.469534769
India,16-03-2020,Industry,1.66763,1584316800,1.668,1,1,1,0.511403457
India,17-03-2020,Industry,1.73473,1584403200,1.735,1,1,1,0.550851782
India,18-03-2020,Industry,1.77749,1584489600,1.777,1,1,1,0.575202257
India,19-03-2020,Industry,1.79318,1584576000,1.793,1,1,1,0.58399058
India,20-03-2020,Industry,1.72017,1584662400,1.72,1,1,1,0.542423123
India,21-03-2020,Industry,1.69812,1584748800,1.698,1,1,1,0.529521757
India,22-03-2020,Industry,1.47457,1584835200,1.475,1,1,1,0.388366422
India,23-03-2020,Industry,1.53196,1584921600,1.532,1,1,1,0.426547961
India,24-03-2020,Industry,1.3104,1585008000,1.31,1,0,0,0.270332434
India,25-03-2020,Industry,1.3104,1585094400,1.31,1,0,0,0.270332434
India,26-03-2020,Industry,1.99484,1585180800,1.995,1,0,0,0.690563847
India,27-03-2020,Industry,2.0154,1585267200,2.015,1,0,0,0.700817687
India,28-03-2020,Industry,1.9984,1585353600,1.998,1,0,0,0.69234686
India,29-03-2020,Industry,1.9289,1585440000,1.929,1,0,0,0.656949892
India,30-03-2020,Industry,1.87269,1585526400,1.873,1,0,0,0.6273759
India,31-03-2020,Industry,1.93221,1585612800,1.932,1,0,0,0.658664426
India,01-04-2020,Industry,0.770542,1585699200,0.771,1,0,0,-0.260661116
India,02-04-2020,Industry,0.784043,1585785600,0.784,1,0,0,-0.243291413
India,03-04-2020,Industry,0.793783,1585872000,0.794,1,0,0,-0.230945155
India,04-04-2020,Industry,0.775682,1585958400,0.776,1,0,0,-0.254012637
India,05-04-2020,Industry,0.779498,1586044800,0.779,1,0,0,-0.249105156
India,06-04-2020,Industry,0.749208,1586131200,0.749,1,0,0,-0.28873863
India,07-04-2020,Industry,0.784814,1586217600,0.785,1,0,0,-0.242308532
India,08-04-2020,Industry,0.785004,1586304000,0.785,1,0,0,-0.242066466
India,09-04-2020,Industry,0.786005,1586390400,0.786,1,0,0,-0.240792125
India,10-04-2020,Industry,0.777212,1586476800,0.777,1,0,0,-0.252042122
India,11-04-2020,Industry,0.776394,1586563200,0.776,1,0,0,-0.253095156
India,12-04-2020,Industry,0.783612,1586649600,0.784,1,0,0,-0.243841279
India,13-04-2020,Industry,0.517061,1586736000,0.517,1,0,0,-0.659594423
India,14-04-2020,Industry,0.526963,1586822400,0.527,1,0,0,-0.640624942
India,15-04-2020,Industry,0.521295,1586908800,0.521,1,0,0,-0.651439179
India,16-04-2020,Industry,0.528411,1586995200,0.528,1,0,0,-0.637880889
India,17-04-2020,Industry,0.526327,1587081600,0.526,1,0,0,-0.641832586
India,18-04-2020,Industry,0.517805,1587168000,0.518,1,0,0,-0.658156555
India,19-04-2020,Industry,0.618199,1587254400,0.618,1,0,0,-0.480944867
India,20-04-2020,Industry,0.50747,1587340800,0.507,1,0,0,-0.678317683
India,21-04-2020,Industry,0.751576,1587427200,0.752,1,0,0,-0.285582944
India,22-04-2020,Industry,0.514938,1587513600,0.515,1,0,0,-0.663708774
India,23-04-2020,Industry,0.512301,1587600000,0.512,1,0,0,-0.668842936
India,24-04-2020,Industry,0.508715,1587686400,0.509,1,0,0,-0.675867341
India,25-04-2020,Industry,0.752158,1587772800,0.752,1,0,0,-0.284808871
India,26-04-2020,Industry,0.774033,1587859200,0.774,1,0,0,-0.256140771
India,27-04-2020,Industry,0.762439,1587945600,0.762,1,0,0,-0.271232774
India,28-04-2020,Industry,0.773249,1588032000,0.773,1,0,0,-0.257154161
India,29-04-2020,Industry,0.522635,1588118400,0.523,1,0,0,-0.648871955
India,30-04-2020,Industry,0.522635,1588204800,0.523,1,0,0,-0.648871955
India,01-05-2020,Industry,1.58011,1588291200,1.58,1,0,0,0.457494465
India,02-05-2020,Industry,1.12047,1588377600,1.12,1,0,0,0.11374824
India,03-05-2020,Industry,1.5479,1588464000,1.548,1,0,0,0.436899174
India,04-05-2020,Industry,1.13302,1588550400,1.133,1,0,0,0.124886634
India,05-05-2020,Industry,1.16754,1588636800,1.168,1,0,0,0.154898971
India,06-05-2020,Industry,1.16061,1588723200,1.161,1,0,0,0.148945729
India,07-05-2020,Industry,1.1844,1588809600,1.184,1,0,0,0.169236317
India,08-05-2020,Industry,1.25413,1588896000,1.254,1,0,0,0.226442105
India,09-05-2020,Industry,1.28995,1588982400,1.29,1,0,0,0.254603458
India,10-05-2020,Industry,1.19467,1589068800,1.195,1,0,0,0.177869997
India,11-05-2020,Industry,1.27206,1589155200,1.272,1,0,0,0.240637634
India,12-05-2020,Industry,1.27206,1589241600,1.272,1,0,0,0.240637634
India,13-05-2020,Industry,1.30238,1589328000,1.302,1,0,0,0.26419336
India,14-05-2020,Industry,1.33271,1589414400,1.333,1,0,0,0.287214463
India,15-05-2020,Industry,1.35206,1589500800,1.352,1,0,0,0.301629355
India,16-05-2020,Industry,1.34456,1589587200,1.345,1,0,0,0.296066822
India,17-05-2020,Industry,1.29007,1589673600,1.29,1,0,0,0.25469648
India,18-05-2020,Industry,1.2998,1589760000,1.3,1,0,0,0.262210406
India,19-05-2020,Industry,1.27768,1589846400,1.278,1,0,0,0.245045933
India,20-05-2020,Industry,1.24603,1589932800,1.246,1,0,0,0.219962497
India,21-05-2020,Industry,1.27393,1590019200,1.274,1,0,0,0.242106611
India,22-05-2020,Industry,1.30183,1590105600,1.302,1,0,0,0.263770967
India,23-05-2020,Industry,1.36299,1590192000,1.363,1,0,0,0.309680816
India,24-05-2020,Industry,1.38062,1590278400,1.381,1,0,0,0.322532674
India,25-05-2020,Industry,1.40679,1590364800,1.407,1,0,0,0.341310513
India,26-05-2020,Industry,1.35954,1590451200,1.36,1,0,0,0.307146407
India,27-05-2020,Industry,1.35954,1590537600,1.36,1,0,0,0.307146407
India,28-05-2020,Industry,1.30712,1590624000,1.307,1,0,0,0.267826244
India,29-05-2020,Industry,1.2547,1590710400,1.255,1,0,0,0.2268965
India,30-05-2020,Industry,1.27173,1590796800,1.272,1,0,0,0.240378178
India,31-05-2020,Industry,1.20205,1590883200,1.202,1,0,0,0.184028433
India,01-06-2020,Industry,1.62785,1590969600,1.628,1,1,1,0.487260126
India,02-06-2020,Industry,1.62742,1591056000,1.627,1,1,1,0.486995939
India,03-06-2020,Industry,1.59984,1591142400,1.6,1,1,1,0.469903624
India,04-06-2020,Industry,1.55302,1591228800,1.553,1,1,1,0.440201422
India,05-06-2020,Industry,1.49987,1591315200,1.5,1,1,1,0.405378438
India,06-06-2020,Industry,1.50329,1591401600,1.503,1,1,1,0.40765604
India,07-06-2020,Industry,1.5067,1591488000,1.507,1,1,1,0.409921829
India,08-06-2020,Industry,1.61979,1591574400,1.62,1,1,1,0.482296511
India,09-06-2020,Industry,1.61979,1591660800,1.62,1,1,1,0.482296511
India,10-06-2020,Industry,1.76716,1591747200,1.767,1,1,1,0.569373738
India,11-06-2020,Industry,1.7564,1591833600,1.756,1,1,1,0.56326626
India,12-06-2020,Industry,1.74014,1591920000,1.74,1,1,1,0.55396557
India,13-06-2020,Industry,1.70325,1592006400,1.703,1,1,1,0.532538191
India,14-06-2020,Industry,1.70574,1592092800,1.706,1,1,1,0.533999034
India,15-06-2020,Industry,1.70822,1592179200,1.708,1,1,1,0.535451893
India,16-06-2020,Industry,1.73168,1592265600,1.732,1,1,1,0.549092036
India,17-06-2020,Industry,1.7221,1592352000,1.722,1,1,1,0.543544476
India,18-06-2020,Industry,1.72885,1592438400,1.729,1,1,1,0.547456448
India,19-06-2020,Industry,1.72192,1592524800,1.722,1,1,1,0.543439947
India,20-06-2020,Industry,1.69971,1592611200,1.7,1,1,1,0.530457648
India,21-06-2020,Industry,1.63254,1592697600,1.633,1,1,1,0.490137084
India,22-06-2020,Industry,1.70791,1592784000,1.708,1,1,1,0.535270401
India,23-06-2020,Industry,1.78327,1592870400,1.783,1,1,1,0.578448758
India,24-06-2020,Industry,1.83752,1592956800,1.838,1,1,1,0.608416836
India,25-06-2020,Industry,1.8257,1593043200,1.826,1,1,1,0.601963475
India,26-06-2020,Industry,1.79439,1593129600,1.794,1,1,1,0.584665131
India,27-06-2020,Industry,1.78874,1593216000,1.789,1,1,1,0.581511461
India,28-06-2020,Industry,1.73108,1593302400,1.731,1,1,1,0.548745491
India,29-06-2020,Industry,1.80869,1593388800,1.809,1,1,1,0.592602826
India,30-06-2020,Industry,1.83645,1593475200,1.836,1,1,1,0.60783436
India,01-07-2020,Industry,1.87544,1593561600,1.875,1,1,1,0.628843299
India,02-07-2020,Industry,1.90809,1593648000,1.908,1,1,1,0.646102742
India,03-07-2020,Industry,1.88095,1593734400,1.881,1,1,1,0.631776968
India,04-07-2020,Industry,1.80136,1593820800,1.801,1,1,1,0.588541935
India,05-07-2020,Industry,1.61613,1593907200,1.616,1,1,1,0.480034402
India,06-07-2020,Industry,1.61613,1593993600,1.616,1,1,1,0.480034402
India,07-07-2020,Industry,1.67436,1594080000,1.674,1,1,1,0.515431003
India,08-07-2020,Industry,1.7418,1594166400,1.742,1,1,1,0.554919061
India,09-07-2020,Industry,1.80923,1594252800,1.809,1,1,1,0.59290134
India,10-07-2020,Industry,1.79964,1594339200,1.8,1,1,1,0.587586645
India,11-07-2020,Industry,1.71062,1594425600,1.711,1,1,1,0.536855878
India,12-07-2020,Industry,1.52399,1594512000,1.524,1,1,1,0.421331896
India,13-07-2020,Industry,1.7497,1594598400,1.75,1,1,1,0.559444345
India,14-07-2020,Industry,1.77996,1594684800,1.78,1,1,1,0.576590892
India,15-07-2020,Industry,1.81021,1594771200,1.81,1,1,1,0.593442861
India,16-07-2020,Industry,1.84047,1594857600,1.84,1,1,1,0.610020974
India,17-07-2020,Industry,1.87073,1594944000,1.871,1,1,1,0.626328729
India,18-07-2020,Industry,1.93926,1595030400,1.939,1,1,1,0.662306457
India,19-07-2020,Industry,1.74124,1595116800,1.741,1,1,1,0.554597503
India,20-07-2020,Industry,1.74124,1595203200,1.741,1,1,1,0.554597503
India,21-07-2020,Industry,1.80715,1595289600,1.807,1,1,1,0.591751019
India,22-07-2020,Industry,1.80715,1595376000,1.807,1,1,1,0.591751019
India,23-07-2020,Industry,1.85143,1595462400,1.851,1,1,1,0.615958313
India,24-07-2020,Industry,1.87168,1595548800,1.872,1,1,1,0.626836423
India,25-07-2020,Industry,1.89193,1595635200,1.892,1,1,1,0.637597472
India,26-07-2020,Industry,1.84977,1595721600,1.85,1,1,1,0.615061307
India,27-07-2020,Industry,1.95416,1595808000,1.954,1,1,1,0.669960434
India,28-07-2020,Industry,1.99475,1595894400,1.995,1,1,1,0.690518729
India,29-07-2020,Industry,1.94186,1595980800,1.942,1,1,1,0.663646277
India,30-07-2020,Industry,1.9527,1596067200,1.953,1,1,1,0.66921303
India,31-07-2020,Industry,1.9527,1596153600,1.953,1,1,1,0.66921303
India,01-08-2020,Industry,2.056,1596240000,2.056,1,1,1,0.720762348
India,02-08-2020,Industry,1.98562,1596326400,1.986,1,1,1,0.685931208
India,03-08-2020,Industry,1.93475,1596412800,1.935,1,1,1,0.659978119
India,04-08-2020,Industry,1.90427,1596499200,1.904,1,1,1,0.644098733
India,05-08-2020,Industry,1.86094,1596585600,1.861,1,1,1,0.621081736
India,06-08-2020,Industry,1.81761,1596672000,1.818,1,1,1,0.597522451
India,07-08-2020,Industry,1.93334,1596758400,1.933,1,1,1,0.659249077
India,08-08-2020,Industry,1.98481,1596844800,1.985,1,1,1,0.685523192
India,09-08-2020,Industry,1.93098,1596931200,1.931,1,1,1,0.658027646
India,10-08-2020,Industry,1.90241,1597017600,1.902,1,1,1,0.643121503
India,11-08-2020,Industry,1.87384,1597104000,1.874,1,1,1,0.627989801
India,12-08-2020,Industry,1.7601,1597190400,1.76,1,1,1,0.565370626
India,13-08-2020,Industry,1.70369,1597276800,1.704,1,1,1,0.532796487
India,14-08-2020,Industry,1.70369,1597363200,1.704,1,1,1,0.532796487
India,15-08-2020,Industry,1.6814,1597449600,1.681,1,1,1,0.51962678
India,16-08-2020,Industry,1.65911,1597536000,1.659,1,1,1,0.506281314
India,17-08-2020,Industry,1.74575,1597622400,1.746,1,1,1,0.557184263
India,18-08-2020,Industry,1.83238,1597708800,1.832,1,1,1,0.605615668
India,19-08-2020,Industry,1.74538,1597795200,1.745,1,1,1,0.556972297
India,20-08-2020,Industry,1.70606,1597881600,1.706,1,1,1,0.534186618
India,21-08-2020,Industry,1.71965,1597968000,1.72,1,1,1,0.542120782
India,22-08-2020,Industry,1.69828,1598054400,1.698,1,1,1,0.529615974
India,23-08-2020,Industry,1.63424,1598140800,1.634,1,1,1,0.491177864
India,24-08-2020,Industry,1.72676,1598227200,1.727,1,1,1,0.54624682
India,25-08-2020,Industry,1.80917,1598313600,1.809,1,1,1,0.592868177
India,26-08-2020,Industry,1.87729,1598400000,1.877,1,1,1,0.629829248
India,27-08-2020,Industry,1.87729,1598486400,1.877,1,1,1,0.629829248
India,28-08-2020,Industry,1.85971,1598572800,1.86,1,1,1,0.620420562
India,29-08-2020,Industry,1.85757,1598659200,1.858,1,1,1,0.619269182
India,30-08-2020,Industry,1.753,1598745600,1.753,1,1,1,0.561328606
India,31-08-2020,Industry,1.86579,1598832000,1.866,1,1,1,0.623684556
India,01-09-2020,Industry,1.93166,1598918400,1.932,1,1,1,0.658379737
India,02-09-2020,Industry,1.96934,1599004800,1.969,1,1,1,0.677698461
India,03-09-2020,Industry,2.00702,1599091200,2.007,1,1,1,0.696651035
India,04-09-2020,Industry,2.05083,1599177600,2.051,1,1,1,0.718244589
India,05-09-2020,Industry,2.06751,1599264000,2.068,1,1,1,0.726344985
India,06-09-2020,Industry,1.92368,1599350400,1.924,1,1,1,0.654240018
India,07-09-2020,Industry,1.98162,1599436800,1.982,1,1,1,0.683914692
India,08-09-2020,Industry,2.19054,1599523200,2.191,1,1,1,0.784148089
India,09-09-2020,Industry,2.19054,1599609600,2.191,1,1,1,0.784148089
India,10-09-2020,Industry,2.16038,1599696000,2.16,1,1,1,0.770284132
India,11-09-2020,Industry,2.11639,1599782400,2.116,1,1,1,0.749711807
India,12-09-2020,Industry,2.04331,1599868800,2.043,1,1,1,0.714571042
India,13-09-2020,Industry,1.97023,1599955200,1.97,1,1,1,0.678150287
India,14-09-2020,Industry,1.99236,1600041600,1.992,1,1,1,0.689319866
India,15-09-2020,Industry,2.02657,1600128000,2.027,1,1,1,0.706344709
India,16-09-2020,Industry,2.06391,1600214400,2.064,1,1,1,0.724602242
India,17-09-2020,Industry,1.95443,1600300800,1.954,1,1,1,0.670098591
India,18-09-2020,Industry,1.99445,1600387200,1.994,1,1,1,0.690368323
India,19-09-2020,Industry,2.06635,1600473600,2.066,1,1,1,0.725783766
India,20-09-2020,Industry,2.00576,1600560000,2.006,1,1,1,0.696023041
India,21-09-2020,Industry,1.94517,1600646400,1.945,1,1,1,0.665349377
India,22-09-2020,Industry,1.91211,1600732800,1.912,1,1,1,0.648207344
India,23-09-2020,Industry,1.83787,1600819200,1.838,1,1,1,0.608607292
India,24-09-2020,Industry,1.90478,1600905600,1.905,1,1,1,0.644366516
India,25-09-2020,Industry,1.9423,1600992000,1.942,1,1,1,0.663872838
India,26-09-2020,Industry,1.87531,1601078400,1.875,1,1,1,0.628773979
India,27-09-2020,Industry,1.86564,1601164800,1.866,1,1,1,0.623604158
India,28-09-2020,Industry,2.0277,1601251200,2.028,1,1,1,0.706902146
India,29-09-2020,Industry,2.04465,1601337600,2.045,1,1,1,0.715226626
India,30-09-2020,Industry,2.04465,1601424000,2.045,1,1,1,0.715226626
India,01-10-2020,Industry,1.97514,1601510400,1.975,1,1,1,0.680639282
India,02-10-2020,Industry,1.9278,1601596800,1.928,1,1,1,0.656379456
India,03-10-2020,Industry,1.99198,1601683200,1.992,1,1,1,0.689129119
India,04-10-2020,Industry,1.91924,1601769600,1.919,1,1,1,0.651929274
India,05-10-2020,Industry,2.02997,1601856000,2.03,1,1,1,0.708021015
India,06-10-2020,Industry,2.09577,1601942400,2.096,1,1,1,0.739921028
India,07-10-2020,Industry,2.15546,1602028800,2.155,1,1,1,0.768004158
India,08-10-2020,Industry,2.18752,1602115200,2.188,1,1,1,0.782768482
India,09-10-2020,Industry,2.20157,1602201600,2.202,1,1,1,0.789170742
India,10-10-2020,Industry,2.16875,1602288000,2.169,1,1,1,0.774150965
India,11-10-2020,Industry,2.00521,1602374400,2.005,1,1,1,0.695748793
India,12-10-2020,Industry,2.05743,1602460800,2.057,1,1,1,0.721457631
India,13-10-2020,Industry,2.07602,1602547200,2.076,1,1,1,0.730452599
India,14-10-2020,Industry,1.96671,1602633600,1.967,1,1,1,0.676362096
India,15-10-2020,Industry,1.97751,1602720000,1.978,1,1,1,0.681838478
India,16-10-2020,Industry,2.02048,1602806400,2.02,1,1,1,0.703335107
India,17-10-2020,Industry,1.99386,1602892800,1.994,1,1,1,0.690072458
India,18-10-2020,Industry,1.99386,1602979200,1.994,1,1,1,0.690072458
India,19-10-2020,Industry,2.03792,1603065600,2.038,1,1,1,0.71192968
India,20-10-2020,Industry,2.04406,1603152000,2.044,1,1,1,0.714938026
India,21-10-2020,Industry,2.05019,1603238400,2.05,1,1,1,0.717932472
India,22-10-2020,Industry,2.02978,1603324800,2.03,1,1,1,0.707927413
India,23-10-2020,Industry,1.94756,1603411200,1.948,1,1,1,0.666577307
India,24-10-2020,Industry,1.94756,1603497600,1.948,1,1,1,0.666577307
India,25-10-2020,Industry,1.84596,1603584000,1.846,1,1,1,0.612999467
India,26-10-2020,Industry,1.92342,1603670400,1.923,1,1,1,0.654104851
India,27-10-2020,Industry,1.96633,1603756800,1.966,1,1,1,0.676168861
India,28-10-2020,Industry,2.00924,1603843200,2.009,1,1,1,0.697756541
India,29-10-2020,Industry,2.05215,1603929600,2.052,1,1,1,0.718888024
India,30-10-2020,Industry,2.05904,1604016000,2.059,1,1,1,0.722239855
India,31-10-2020,Industry,2.06295,1604102400,2.063,1,1,1,0.724136997
India,01-11-2020,Industry,2.07985,1604188800,2.08,1,1,1,0.732295776
India,02-11-2020,Industry,2.15497,1604275200,2.155,1,1,1,0.767776802
India,03-11-2020,Industry,2.18178,1604361600,2.182,1,1,1,0.780141057
India,04-11-2020,Industry,2.18285,1604448000,2.183,1,1,1,0.780631362
India,05-11-2020,Industry,2.14883,1604534400,2.149,1,1,1,0.764923508
India,06-11-2020,Industry,2.18003,1604620800,2.18,1,1,1,0.779338638
India,07-11-2020,Industry,2.15758,1604707200,2.158,1,1,1,0.768987223
India,08-11-2020,Industry,2.08044,1604793600,2.08,1,1,1,0.73257941
India,09-11-2020,Industry,2.14123,1604880000,2.141,1,1,1,0.76138043
India,10-11-2020,Industry,2.14123,1604966400,2.141,1,1,1,0.76138043
India,11-11-2020,Industry,2.12073,1605052800,2.121,1,1,1,0.751760369
India,12-11-2020,Industry,2.15494,1605139200,2.155,1,1,1,0.767762881
India,13-11-2020,Industry,1.97712,1605225600,1.977,1,1,1,0.68164124
India,14-11-2020,Industry,1.7993,1605312000,1.799,1,1,1,0.5873977
India,15-11-2020,Industry,1.76295,1605398400,1.763,1,1,1,0.566988542
India,16-11-2020,Industry,1.72661,1605484800,1.727,1,1,1,0.546159949
India,17-11-2020,Industry,1.88156,1605571200,1.882,1,1,1,0.63210122
India,18-11-2020,Industry,1.9866,1605657600,1.987,1,1,1,0.686424635
India,19-11-2020,Industry,2.01612,1605744000,2.016,1,1,1,0.701174872
India,20-11-2020,Industry,2.02637,1605830400,2.026,1,1,1,0.706246015
India,21-11-2020,Industry,2.00115,1605916800,2.001,1,1,1,0.693722015
India,22-11-2020,Industry,1.98994,1606003200,1.99,1,1,1,0.688104488
India,23-11-2020,Industry,2.07283,1606089600,2.073,1,1,1,0.728914823
India,24-11-2020,Industry,2.10899,1606176000,2.109,1,1,1,0.74620916
India,25-11-2020,Industry,2.04681,1606262400,2.047,1,1,1,0.716282484
India,26-11-2020,Industry,1.91635,1606348800,1.916,1,1,1,0.650422335
India,27-11-2020,Industry,1.92702,1606435200,1.927,1,1,1,0.655974768
India,28-11-2020,Industry,1.97478,1606521600,1.975,1,1,1,0.680457
India,29-11-2020,Industry,2.03106,1606608000,2.031,1,1,1,0.708557824
India,30-11-2020,Industry,2.08734,1606694400,2.087,1,1,1,0.735890528
India,01-12-2020,Industry,2.05019,1606780800,2.05,1,1,1,0.717932472
India,02-12-2020,Industry,2.05019,1606867200,2.05,1,1,1,0.717932472
India,03-12-2020,Industry,2.12324,1606953600,2.123,1,1,1,0.752943224
India,04-12-2020,Industry,2.1314,1607040000,2.131,1,1,1,0.756779041
India,05-12-2020,Industry,2.11671,1607126400,2.117,1,1,1,0.749862996
India,06-12-2020,Industry,2.01039,1607212800,2.01,1,1,1,0.698328733
India,07-12-2020,Industry,2.07871,1607299200,2.079,1,1,1,0.731747509
India,08-12-2020,Industry,2.11791,1607385600,2.118,1,1,1,0.750429753
India,09-12-2020,Industry,2.10071,1607472000,2.101,1,1,1,0.742275383
India,10-12-2020,Industry,2.09824,1607558400,2.098,1,1,1,0.741098898
India,11-12-2020,Industry,2.0826,1607644800,2.083,1,1,1,0.733617113
India,12-12-2020,Industry,1.93989,1607731200,1.94,1,1,1,0.66263127
India,13-12-2020,Industry,1.93989,1607817600,1.94,1,1,1,0.66263127
India,14-12-2020,Industry,1.98908,1607904000,1.989,1,1,1,0.68767222
India,15-12-2020,Industry,2.03826,1607990400,2.038,1,1,1,0.712096503
India,16-12-2020,Industry,2.08745,1608076800,2.087,1,1,1,0.735943225
India,17-12-2020,Industry,2.11841,1608163200,2.118,1,1,1,0.750665807
India,18-12-2020,Industry,2.16776,1608249600,2.168,1,1,1,0.773694376
India,19-12-2020,Industry,2.15419,1608336000,2.154,1,1,1,0.767414783
India,20-12-2020,Industry,2.10505,1608422400,2.105,1,1,1,0.74433922
India,21-12-2020,Industry,2.18934,1608508800,2.189,1,1,1,0.783600129
India,22-12-2020,Industry,2.25298,1608595200,2.253,1,1,1,0.812253784
India,23-12-2020,Industry,2.25221,1608681600,2.252,1,1,1,0.811911956
India,24-12-2020,Industry,2.24819,1608768000,2.248,1,1,1,0.810125448
India,25-12-2020,Industry,2.21381,1608854400,2.214,1,1,1,0.794715013
India,26-12-2020,Industry,2.25817,1608940800,2.258,1,1,1,0.814554751
India,27-12-2020,Industry,2.1641,1609027200,2.164,1,1,1,0.772004571
India,28-12-2020,Industry,2.23879,1609113600,2.239,1,1,1,0.805935541
India,29-12-2020,Industry,2.26356,1609200000,2.264,1,1,1,0.816938795
India,30-12-2020,Industry,2.23075,1609286400,2.231,1,1,1,0.802337852
India,31-12-2020,Industry,2.2343,1609372800,2.234,1,1,1,0.80392798
India,01-01-2021,Industry,2.0269,1609459200,2.027,1,1,1,0.706507532
India,02-01-2021,Industry,2.00588,1609545600,2.006,1,1,1,0.696082867
India,03-01-2021,Industry,1.93473,1609632000,1.935,1,1,1,0.659967782
India,04-01-2021,Industry,1.97122,1609718400,1.971,1,1,1,0.67865264
India,05-01-2021,Industry,1.97342,1609804800,1.973,1,1,1,0.679768078
India,06-01-2021,Industry,2.00063,1609891200,2.001,1,1,1,0.693462131
India,07-01-2021,Industry,1.98385,1609977600,1.984,1,1,1,0.685039401
India,08-01-2021,Industry,2.23314,1610064000,2.233,1,1,1,0.803408667
India,09-01-2021,Industry,1.95857,1610150400,1.959,1,1,1,0.672214615
India,10-01-2021,Industry,1.93442,1610236800,1.934,1,1,1,0.65980754
India,11-01-2021,Industry,2.04764,1610323200,2.048,1,1,1,0.71668791
India,12-01-2021,Industry,2.06426,1610409600,2.064,1,1,1,0.724771809
India,13-01-2021,Industry,2.07022,1610496000,2.07,1,1,1,0.727654882
India,14-01-2021,Industry,1.99778,1610582400,1.998,1,1,1,0.692036564
India,15-01-2021,Industry,1.9968,1610668800,1.997,1,1,1,0.691545899
India,16-01-2021,Industry,2.0458,1610755200,2.046,1,1,1,0.715788911
India,17-01-2021,Industry,2.03509,1610841600,2.035,1,1,1,0.710540044
India,18-01-2021,Industry,2.08774,1610928000,2.088,1,1,1,0.736082141
India,19-01-2021,Industry,2.17352,1611014400,2.174,1,1,1,0.776347973
India,20-01-2021,Industry,2.22096,1611100800,2.221,1,1,1,0.797939535
India,21-01-2021,Industry,2.24397,1611187200,2.244,1,1,1,0.808246619
India,22-01-2021,Industry,2.25483,1611273600,2.255,1,1,1,0.813074582
